NO,date,hour,company,count
21792,2025.03.30,03,TSMintel,112
21793,2025.03.30,03,Google,"1,126"
21794,2025.03.30,03,Broadcom,0
21795,2025.03.30,03,Meta,"14,145"
21796,2025.03.30,03,SaudiAramco,"3,836"
21797,2025.03.30,04,intel,1
21798,2025.03.30,04,tesla,6
21799,2025.03.30,04,samsung,349
21800,2025.03.30,04,apple,32
21801,2025.03.30,04,Microsoft,289
21802,2025.03.30,04,Amazon,14
21803,2025.03.30,04,TSMintel,86
21804,2025.03.30,04,Google,"1,002"
21805,2025.03.30,04,Broadcom,0
21806,2025.03.30,04,Meta,"15,278"
21807,2025.03.30,04,SaudiAramco,"3,593"
21808,2025.03.30,05,intel,0
21809,2025.03.30,05,tesla,43
21810,2025.03.30,05,samsung,147
21811,2025.03.30,05,apple,15
21812,2025.03.30,05,Microsoft,302
21813,2025.03.30,05,Amazon,12
21814,2025.03.30,05,TSMintel,74
21815,2025.03.30,05,Google,966
21816,2025.03.30,05,Broadcom,0
21817,2025.03.30,05,Meta,"14,313"
21818,2025.03.30,05,SaudiAramco,"4,018"
21819,2025.03.30,06,intel,31
21820,2025.03.30,06,tesla,343
21821,2025.03.30,06,samsung,377
21822,2025.03.30,06,apple,19
21823,2025.03.30,06,Microsoft,544
21824,2025.03.30,06,Amazon,25
21825,2025.03.30,06,TSMintel,72
21826,2025.03.30,06,Google,"1,338"
21827,2025.03.30,06,Broadcom,0
21828,2025.03.30,06,Meta,"33,383"
21829,2025.03.30,06,SaudiAramco,"6,011"
21830,2025.03.30,07,intel,15
21831,2025.03.30,07,tesla,406
21832,2025.03.30,07,samsung,524
21833,2025.03.30,07,apple,12
21834,2025.03.30,07,Microsoft,"1,295"
21835,2025.03.30,07,Amazon,88
21836,2025.03.30,07,TSMintel,201
21837,2025.03.30,07,Google,"2,379"
21838,2025.03.30,07,Broadcom,0
21839,2025.03.30,07,Meta,"99,918"
21840,2025.03.30,07,SaudiAramco,"15,315"
21841,2025.03.30,08,intel,66
21842,2025.03.30,08,tesla,267
21843,2025.03.30,08,samsung,"1,171"
21844,2025.03.30,08,apple,174
21845,2025.03.30,08,Microsoft,"5,194"
21846,2025.03.30,08,Amazon,74
21847,2025.03.30,08,TSMintel,455
21848,2025.03.30,08,Google,"5,384"
21849,2025.03.30,08,Broadcom,0
21850,2025.03.30,08,Meta,"181,927"
21851,2025.03.30,08,SaudiAramco,"38,014"
21852,2025.03.30,09,intel,488
21853,2025.03.30,09,tesla,240
21854,2025.03.30,09,samsung,"31,491"
21855,2025.03.30,09,apple,123
21856,2025.03.30,09,Microsoft,"10,787"
21857,2025.03.30,09,Amazon,178
21858,2025.03.30,09,TSMintel,"1,312"
21859,2025.03.30,09,Google,"18,530"
21860,2025.03.30,09,Broadcom,3
21861,2025.03.30,09,Meta,"528,061"
21862,2025.03.30,09,SaudiAramco,"66,179"
21863,2025.03.30,10,intel,"2,039"
21864,2025.03.30,10,tesla,300
21865,2025.03.30,10,samsung,"76,603"
21866,2025.03.30,10,apple,550
21867,2025.03.30,10,Microsoft,"20,258"
21868,2025.03.30,10,Amazon,"8,688"
21869,2025.03.30,10,TSMintel,"6,599"
21870,2025.03.30,10,Google,"20,220"
21871,2025.03.30,10,Broadcom,0
21872,2025.03.30,10,Meta,"979,948"
21873,2025.03.30,10,SaudiAramco,"103,962"
21874,2025.03.30,11,intel,762
21875,2025.03.30,11,tesla,200
21876,2025.03.30,11,samsung,"63,676"
21877,2025.03.30,11,apple,633
21878,2025.03.30,11,Microsoft,"11,825"
21879,2025.03.30,11,Amazon,"14,211"
21880,2025.03.30,11,TSMintel,"5,590"
21881,2025.03.30,11,Google,"21,203"
21882,2025.03.30,11,Broadcom,0
21883,2025.03.30,11,Meta,"1,007,758"
21884,2025.03.30,11,SaudiAramco,"145,100"
21885,2025.03.30,12,intel,198
21886,2025.03.30,12,tesla,229
21887,2025.03.30,12,samsung,"15,110"
21888,2025.03.30,12,apple,456
21889,2025.03.30,12,Microsoft,"3,786"
21890,2025.03.30,12,Amazon,"56,464"
21891,2025.03.30,12,TSMintel,"11,187"
21892,2025.03.30,12,Google,"9,101"
21893,2025.03.30,12,Broadcom,0
21894,2025.03.30,12,Meta,"770,628"
21895,2025.03.30,12,SaudiAramco,"129,832"
21896,2025.03.30,13,intel,"17,178"
21897,2025.03.30,13,tesla,225
21898,2025.03.30,13,samsung,"3,711"
21899,2025.03.30,13,apple,356
21900,2025.03.30,13,Microsoft,"5,334"
21901,2025.03.30,13,Amazon,"68,967"
21902,2025.03.30,13,TSMintel,"7,675"
21903,2025.03.30,13,Google,"7,566"
21904,2025.03.30,13,Broadcom,"25,963"
21905,2025.03.30,13,Meta,"304,389"
21906,2025.03.30,13,SaudiAramco,"117,299"
21907,2025.03.30,14,intel,"5,433"
21908,2025.03.30,14,tesla,304
21909,2025.03.30,14,samsung,"1,897"
21910,2025.03.30,14,apple,213
21911,2025.03.30,14,Microsoft,"10,733"
21912,2025.03.30,14,Amazon,"61,729"
21913,2025.03.30,14,TSMintel,"1,543"
21914,2025.03.30,14,Google,"8,371"
21915,2025.03.30,14,Broadcom,"24,961"
21916,2025.03.30,14,Meta,"248,792"
21917,2025.03.30,14,SaudiAramco,"74,264"
21918,2025.03.30,15,intel,"18,202"
21919,2025.03.30,15,tesla,160
21920,2025.03.30,15,samsung,"1,250"
21921,2025.03.30,15,apple,154
21922,2025.03.30,15,Microsoft,"8,686"
21923,2025.03.30,15,Amazon,"33,424"
21924,2025.03.30,15,TSMintel,"1,569"
21925,2025.03.30,15,Google,"8,798"
21926,2025.03.30,15,Broadcom,"51,706"
21927,2025.03.30,15,Meta,"321,080"
21928,2025.03.30,15,SaudiAramco,"81,310"
21929,2025.03.30,16,intel,"14,956"
21930,2025.03.30,16,tesla,233
21931,2025.03.30,16,samsung,"4,043"
21932,2025.03.30,16,apple,202
21933,2025.03.30,16,Microsoft,"4,851"
21934,2025.03.30,16,Amazon,"8,734"
21935,2025.03.30,16,TSMintel,"3,991"
21936,2025.03.30,16,Google,"7,502"
21937,2025.03.30,16,Broadcom,"85,715"
21938,2025.03.30,16,Meta,"341,590"
21939,2025.03.30,16,SaudiAramco,"60,311"
21940,2025.03.30,17,intel,"58,438"
21941,2025.03.30,17,tesla,218
21942,2025.03.30,17,samsung,"4,402"
21943,2025.03.30,17,apple,140
21944,2025.03.30,17,Microsoft,"4,293"
21945,2025.03.30,17,Amazon,"26,181"
21946,2025.03.30,17,TSMintel,"3,290"
21947,2025.03.30,17,Google,"7,039"
21948,2025.03.30,17,Broadcom,"72,323"
21949,2025.03.30,17,Meta,"645,934"
21950,2025.03.30,17,SaudiAramco,"47,145"
21951,2025.03.30,18,intel,"1,712"
21952,2025.03.30,18,tesla,112
21953,2025.03.30,18,samsung,"1,450"
21954,2025.03.30,18,apple,158
21955,2025.03.30,18,Microsoft,"8,512"
21956,2025.03.30,18,Amazon,"26,176"
21957,2025.03.30,18,TSMintel,"5,222"
21958,2025.03.30,18,Google,"6,569"
21959,2025.03.30,18,Broadcom,"6,660"
21960,2025.03.30,18,Meta,"380,179"
21961,2025.03.30,18,SaudiAramco,"42,451"
21962,2025.03.30,19,intel,"58,507"
21963,2025.03.30,19,tesla,332
21964,2025.03.30,19,samsung,"1,955"
21965,2025.03.30,19,apple,229
21966,2025.03.30,19,Microsoft,"2,241"
21967,2025.03.30,19,Amazon,"3,206"
21968,2025.03.30,19,TSMintel,"3,630"
21969,2025.03.30,19,Google,"8,435"
21970,2025.03.30,19,Broadcom,0
21971,2025.03.30,19,Meta,"315,150"
21972,2025.03.30,19,SaudiAramco,"81,411"
21973,2025.03.30,20,intel,"31,911"
21974,2025.03.30,20,tesla,67
21975,2025.03.30,20,samsung,"2,567"
21976,2025.03.30,20,apple,117
21977,2025.03.30,20,Microsoft,"4,668"
21978,2025.03.30,20,Amazon,"15,246"
21979,2025.03.30,20,TSMintel,551
21980,2025.03.30,20,Google,"6,561"
21981,2025.03.30,20,Broadcom,0
21982,2025.03.30,20,Meta,"261,883"
21983,2025.03.30,20,SaudiAramco,"82,905"
21984,2025.03.30,21,intel,41
21985,2025.03.30,21,tesla,295
21986,2025.03.30,21,samsung,"1,840"
21987,2025.03.30,21,apple,50
21988,2025.03.30,21,Microsoft,"1,802"
21989,2025.03.30,21,Amazon,16
21990,2025.03.30,21,TSMintel,329
21991,2025.03.30,21,Google,"6,976"
21992,2025.03.30,21,Broadcom,0
21993,2025.03.30,21,Meta,"74,288"
21994,2025.03.30,21,SaudiAramco,"17,897"
21995,2025.03.30,22,intel,22
21996,2025.03.30,22,tesla,84
21997,2025.03.30,22,samsung,813
21998,2025.03.30,22,apple,125
21999,2025.03.30,22,Microsoft,"1,016"
22000,2025.03.30,22,Amazon,85
22001,2025.03.30,22,TSMintel,381
22002,2025.03.30,22,Google,"5,552"
22003,2025.03.30,22,Broadcom,0
22004,2025.03.30,22,Meta,"62,815"
22005,2025.03.30,22,SaudiAramco,"16,485"
22006,2025.03.30,23,intel,9
22007,2025.03.30,23,tesla,27
22008,2025.03.30,23,samsung,750
22009,2025.03.30,23,apple,22
22010,2025.03.30,23,Microsoft,550
22011,2025.03.30,23,Amazon,12
22012,2025.03.30,23,TSMintel,245
22013,2025.03.30,23,Google,"4,008"
22014,2025.03.30,23,Broadcom,0
22015,2025.03.30,23,Meta,"47,866"
22016,2025.03.30,23,SaudiAramco,"9,704"
22017,2025.03.31,00,intel,8
22018,2025.03.31,00,tesla,32
22019,2025.03.31,00,samsung,803
22020,2025.03.31,00,apple,15
22021,2025.03.31,00,Microsoft,790
22022,2025.03.31,00,Amazon,3
22023,2025.03.31,00,TSMintel,203
22024,2025.03.31,00,Google,"3,374"
22025,2025.03.31,00,Broadcom,0
22026,2025.03.31,00,Meta,"29,910"
22027,2025.03.31,00,SaudiAramco,"8,154"
22028,2025.03.31,01,intel,3
22029,2025.03.31,01,tesla,15
22030,2025.03.31,01,samsung,236
22031,2025.03.31,01,apple,9
22032,2025.03.31,01,Microsoft,339
22033,2025.03.31,01,Amazon,6
22034,2025.03.31,01,TSMintel,151
22035,2025.03.31,01,Google,"2,301"
22036,2025.03.31,01,Broadcom,0
22037,2025.03.31,01,Meta,"17,981"
22038,2025.03.31,01,SaudiAramco,"5,593"
22039,2025.03.31,02,intel,2
22040,2025.03.31,02,tesla,9
22041,2025.03.31,02,samsung,447
22042,2025.03.31,02,apple,6
22043,2025.03.31,02,Microsoft,231
22044,2025.03.31,02,Amazon,14
22045,2025.03.31,02,TSMintel,131
22046,2025.03.31,02,Google,"1,648"
22047,2025.03.31,02,Broadcom,0
22048,2025.03.31,02,Meta,"17,981"
22049,2025.03.31,02,SaudiAramco,"3,892"
22050,2025.03.31,03,intel,1
22051,2025.03.31,03,tesla,14
22052,2025.03.31,03,samsung,158
22053,2025.03.31,03,apple,16
22054,2025.03.31,03,Microsoft,175
22055,2025.03.31,03,Amazon,85
22056,2025.03.31,03,TSMintel,121
22057,2025.03.31,03,Google,"1,237"
22058,2025.03.31,03,Broadcom,0
22059,2025.03.31,03,Meta,"12,658"
22060,2025.03.31,03,SaudiAramco,"3,331"
22061,2025.03.31,04,intel,4
22062,2025.03.31,04,tesla,16
22063,2025.03.31,04,samsung,307
22064,2025.03.31,04,apple,7
22065,2025.03.31,04,Microsoft,268
22066,2025.03.31,04,Amazon,93
22067,2025.03.31,04,TSMintel,111
22068,2025.03.31,04,Google,"1,052"
22069,2025.03.31,04,Broadcom,0
22070,2025.03.31,04,Meta,"14,573"
22071,2025.03.31,04,SaudiAramco,"2,803"
22072,2025.03.31,05,intel,0
22073,2025.03.31,05,tesla,24
22074,2025.03.31,05,samsung,114
22075,2025.03.31,05,apple,11
22076,2025.03.31,05,Microsoft,353
22077,2025.03.31,05,Amazon,10
22078,2025.03.31,05,TSMintel,75
22079,2025.03.31,05,Google,"1,499"
22080,2025.03.31,05,Broadcom,0
22081,2025.03.31,05,Meta,"17,219"
22082,2025.03.31,05,SaudiAramco,"3,707"
22083,2025.03.31,06,intel,10
22084,2025.03.31,06,tesla,385
22085,2025.03.31,06,samsung,475
22086,2025.03.31,06,apple,72
22087,2025.03.31,06,Microsoft,"1,028"
22088,2025.03.31,06,Amazon,35
22089,2025.03.31,06,TSMintel,460
22090,2025.03.31,06,Google,"5,456"
22091,2025.03.31,06,Broadcom,0
22092,2025.03.31,06,Meta,"33,207"
22093,2025.03.31,06,SaudiAramco,"7,407"
22094,2025.03.31,07,intel,56
22095,2025.03.31,07,tesla,166
22096,2025.03.31,07,samsung,"2,254"
22097,2025.03.31,07,apple,50
22098,2025.03.31,07,Microsoft,"4,209"
22099,2025.03.31,07,Amazon,212
22100,2025.03.31,07,TSMintel,529
22101,2025.03.31,07,Google,"7,245"
22102,2025.03.31,07,Broadcom,0
22103,2025.03.31,07,Meta,"150,370"
22104,2025.03.31,07,SaudiAramco,"36,406"
22105,2025.03.31,08,intel,955
22106,2025.03.31,08,tesla,245
22107,2025.03.31,08,samsung,"13,204"
22108,2025.03.31,08,apple,629
22109,2025.03.31,08,Microsoft,"26,741"
22110,2025.03.31,08,Amazon,"52,894"
22111,2025.03.31,08,TSMintel,"10,833"
22112,2025.03.31,08,Google,"36,594"
22113,2025.03.31,08,Broadcom,3
22114,2025.03.31,08,Meta,"696,041"
22115,2025.03.31,08,SaudiAramco,"110,793"
22116,2025.03.31,09,intel,"4,021"
22117,2025.03.31,09,tesla,364
22118,2025.03.31,09,samsung,"24,210"
22119,2025.03.31,09,apple,"1,530"
22120,2025.03.31,09,Microsoft,"42,488"
22121,2025.03.31,09,Amazon,"63,970"
22122,2025.03.31,09,TSMintel,"12,263"
22123,2025.03.31,09,Google,"60,880"
22124,2025.03.31,09,Broadcom,23
22125,2025.03.31,09,Meta,"1,764,194"
22126,2025.03.31,09,SaudiAramco,"531,129"
22127,2025.03.31,10,intel,"12,893"
22128,2025.03.31,10,tesla,390
22129,2025.03.31,10,samsung,"53,405"
22130,2025.03.31,10,apple,"1,671"
22131,2025.03.31,10,Microsoft,"85,721"
22132,2025.03.31,10,Amazon,"105,710"
22133,2025.03.31,10,TSMintel,"51,549"
22134,2025.03.31,10,Google,"128,052"
22135,2025.03.31,10,Broadcom,"15,158"
22136,2025.03.31,10,Meta,"2,851,826"
22137,2025.03.31,10,SaudiAramco,"627,342"
22138,2025.03.31,11,intel,"3,078"
22139,2025.03.31,11,tesla,671
22140,2025.03.31,11,samsung,"20,900"
22141,2025.03.31,11,apple,285
22142,2025.03.31,11,Microsoft,"67,068"
22143,2025.03.31,11,Amazon,"139,568"
22144,2025.03.31,11,TSMintel,"19,892"
22145,2025.03.31,11,Google,"72,612"
22146,2025.03.31,11,Broadcom,"14,247"
22147,2025.03.31,11,Meta,"2,081,631"
22148,2025.03.31,11,SaudiAramco,"534,065"
22149,2025.03.31,12,intel,"25,055"
22150,2025.03.31,12,tesla,336
22151,2025.03.31,12,samsung,"13,595"
22152,2025.03.31,12,apple,0
22153,2025.03.31,12,Microsoft,"30,196"
22154,2025.03.31,12,Amazon,"58,774"
22155,2025.03.31,12,TSMintel,"19,083"
22156,2025.03.31,12,Google,"53,543"
22157,2025.03.31,12,Broadcom,"15,451"
22158,2025.03.31,12,Meta,"1,561,218"
22159,2025.03.31,12,SaudiAramco,"489,868"
22160,2025.03.31,13,intel,"6,167"
22161,2025.03.31,13,tesla,345
22162,2025.03.31,13,samsung,"32,662"
22163,2025.03.31,13,apple,0
22164,2025.03.31,13,Microsoft,"37,385"
22165,2025.03.31,13,Amazon,"75,939"
22166,2025.03.31,13,TSMintel,"5,946"
22167,2025.03.31,13,Google,"49,022"
22168,2025.03.31,13,Broadcom,"17,474"
22169,2025.03.31,13,Meta,"1,245,704"
22170,2025.03.31,13,SaudiAramco,"481,283"
22171,2025.03.31,14,intel,"22,548"
22172,2025.03.31,14,tesla,"8,910"
22173,2025.03.31,14,samsung,"38,980"
22174,2025.03.31,14,apple,0
22175,2025.03.31,14,Microsoft,"65,892"
22176,2025.03.31,14,Amazon,"30,303"
22177,2025.03.31,14,TSMintel,"7,468"
22178,2025.03.31,14,Google,"105,441"
22179,2025.03.31,14,Broadcom,"93,244"
22180,2025.03.31,14,Meta,"1,687,267"
22181,2025.03.31,14,SaudiAramco,"607,011"
22182,2025.03.31,15,intel,"9,185"
22183,2025.03.31,15,tesla,575
22184,2025.03.31,15,samsung,"53,329"
22185,2025.03.31,15,apple,0
22186,2025.03.31,15,Microsoft,"77,611"
22187,2025.03.31,15,Amazon,"52,600"
22188,2025.03.31,15,TSMintel,"31,123"
22189,2025.03.31,15,Google,"80,799"
22190,2025.03.31,15,Broadcom,"49,584"
22191,2025.03.31,15,Meta,"1,720,694"
22192,2025.03.31,15,SaudiAramco,"564,623"
22193,2025.03.31,16,intel,"23,533"
22194,2025.03.31,16,tesla,411
22195,2025.03.31,16,samsung,"34,051"
22196,2025.03.31,16,apple,0
22197,2025.03.31,16,Microsoft,"85,511"
22198,2025.03.31,16,Amazon,"19,134"
22199,2025.03.31,16,TSMintel,"25,227"
22200,2025.03.31,16,Google,"68,782"
22201,2025.03.31,16,Broadcom,"41,123"
22202,2025.03.31,16,Meta,"1,437,342"
22203,2025.03.31,16,SaudiAramco,"467,297"
22204,2025.03.31,17,intel,"15,739"
22205,2025.03.31,17,tesla,433
22206,2025.03.31,17,samsung,"28,061"
22207,2025.03.31,17,apple,0
22208,2025.03.31,17,Microsoft,"56,071"
22209,2025.03.31,17,Amazon,"2,419"
22210,2025.03.31,17,TSMintel,"19,026"
22211,2025.03.31,17,Google,"149,708"
22212,2025.03.31,17,Broadcom,"38,378"
22213,2025.03.31,17,Meta,"1,411,809"
22214,2025.03.31,17,SaudiAramco,"618,725"
22215,2025.03.31,18,intel,"5,428"
22216,2025.03.31,18,tesla,126
22217,2025.03.31,18,samsung,"8,715"
22218,2025.03.31,18,apple,0
22219,2025.03.31,18,Microsoft,"45,816"
22220,2025.03.31,18,Amazon,557
22221,2025.03.31,18,TSMintel,"18,291"
22222,2025.03.31,18,Google,"54,757"
22223,2025.03.31,18,Broadcom,191
22224,2025.03.31,18,Meta,"1,071,791"
22225,2025.03.31,18,SaudiAramco,"415,649"
22226,2025.03.31,19,intel,147
22227,2025.03.31,19,tesla,421
22228,2025.03.31,19,samsung,"3,044"
22229,2025.03.31,19,apple,0
22230,2025.03.31,19,Microsoft,"15,739"
22231,2025.03.31,19,Amazon,"31,587"
22232,2025.03.31,19,TSMintel,"20,080"
22233,2025.03.31,19,Google,"15,351"
22234,2025.03.31,19,Broadcom,283
22235,2025.03.31,19,Meta,"545,730"
22236,2025.03.31,19,SaudiAramco,"164,790"
22237,2025.03.31,20,intel,"6,207"
22238,2025.03.31,20,tesla,167
22239,2025.03.31,20,samsung,"3,970"
22240,2025.03.31,20,apple,0
22241,2025.03.31,20,Microsoft,"8,737"
22242,2025.03.31,20,Amazon,559
22243,2025.03.31,20,TSMintel,"49,746"
22244,2025.03.31,20,Google,"14,661"
22245,2025.03.31,20,Broadcom,0
22246,2025.03.31,20,Meta,"419,300"
22247,2025.03.31,20,SaudiAramco,"82,629"
22248,2025.03.31,21,intel,30
22249,2025.03.31,21,tesla,291
22250,2025.03.31,21,samsung,"14,045"
22251,2025.03.31,21,apple,0
22252,2025.03.31,21,Microsoft,"4,450"
22253,2025.03.31,21,Amazon,27
22254,2025.03.31,21,TSMintel,"3,449"
22255,2025.03.31,21,Google,"9,770"
22256,2025.03.31,21,Broadcom,0
22257,2025.03.31,21,Meta,"110,769"
22258,2025.03.31,21,SaudiAramco,"25,383"
22259,2025.03.31,22,intel,20
22260,2025.03.31,22,tesla,53
22261,2025.03.31,22,samsung,"1,435"
22262,2025.03.31,22,apple,0
22263,2025.03.31,22,Microsoft,"3,792"
22264,2025.03.31,22,Amazon,35
22265,2025.03.31,22,TSMintel,690
22266,2025.03.31,22,Google,"10,493"
22267,2025.03.31,22,Broadcom,0
22268,2025.03.31,22,Meta,"112,171"
22269,2025.03.31,22,SaudiAramco,"22,722"
22270,2025.03.31,23,intel,18
22271,2025.03.31,23,tesla,48
22272,2025.03.31,23,samsung,"1,261"
22273,2025.03.31,23,Microsoft,"2,133"
22274,2025.03.31,23,Amazon,15
22275,2025.03.31,23,TSMintel,385
22276,2025.03.31,23,Google,"6,931"
22277,2025.03.31,23,Broadcom,0
22278,2025.03.31,23,Meta,"58,178"
22279,2025.03.31,23,SaudiAramco,"14,079"
22280,2025.04.01,00,intel,19
22281,2025.04.01,00,tesla,34
22282,2025.04.01,00,samsung,739
22283,2025.04.01,00,Microsoft,"1,646"
22284,2025.04.01,00,Amazon,1
22285,2025.04.01,00,TSMintel,294
22286,2025.04.01,00,Google,"5,879"
22287,2025.04.01,00,Broadcom,0
22288,2025.04.01,00,Meta,"49,017"
22289,2025.04.01,00,SaudiAramco,"12,978"
22290,2025.04.01,01,intel,7
22291,2025.04.01,01,tesla,19
22292,2025.04.01,01,samsung,353
22293,2025.04.01,01,Microsoft,889
22294,2025.04.01,01,Amazon,17
22295,2025.04.01,01,TSMintel,380
22296,2025.04.01,01,Google,"3,636"
22297,2025.04.01,01,Broadcom,0
22298,2025.04.01,01,Meta,"28,071"
22299,2025.04.01,01,SaudiAramco,"8,335"
22300,2025.04.01,02,intel,2
22301,2025.04.01,02,tesla,22
22302,2025.04.01,02,samsung,439
22303,2025.04.01,02,Microsoft,540
22304,2025.04.01,02,Amazon,27
22305,2025.04.01,02,TSMintel,212
22306,2025.04.01,02,Google,"1,955"
22307,2025.04.01,02,Broadcom,0
22308,2025.04.01,02,Meta,"20,768"
22309,2025.04.01,02,SaudiAramco,"5,803"
22310,2025.04.01,03,intel,1
22311,2025.04.01,03,tesla,35
22312,2025.04.01,03,samsung,250
22313,2025.04.01,03,Microsoft,504
22314,2025.04.01,03,Amazon,8
22315,2025.04.01,03,TSMintel,266
22316,2025.04.01,03,Google,"1,633"
22317,2025.04.01,03,Broadcom,0
22318,2025.04.01,03,Meta,"16,222"
22319,2025.04.01,03,SaudiAramco,"4,811"
22320,2025.04.01,04,intel,2
22321,2025.04.01,04,tesla,15
22322,2025.04.01,04,samsung,386
22323,2025.04.01,04,apple,0
22324,2025.04.01,04,Microsoft,584
22325,2025.04.01,04,Amazon,106
22326,2025.04.01,04,TSMintel,167
22327,2025.04.01,04,Google,"1,491"
22328,2025.04.01,04,Broadcom,0
22329,2025.04.01,04,Meta,"18,620"
22330,2025.04.01,04,SaudiAramco,"4,218"
22331,2025.04.01,05,intel,2
22332,2025.04.01,05,tesla,116
22333,2025.04.01,05,samsung,179
22334,2025.04.01,05,Microsoft,787
22335,2025.04.01,05,Amazon,10
22336,2025.04.01,05,TSMintel,185
22337,2025.04.01,05,Google,"1,978"
22338,2025.04.01,05,Broadcom,0
22339,2025.04.01,05,Meta,"19,351"
22340,2025.04.01,05,SaudiAramco,"5,018"
22341,2025.04.01,06,intel,3
22342,2025.04.01,06,tesla,489
22343,2025.04.01,06,samsung,556
22344,2025.04.01,06,Microsoft,"1,866"
22345,2025.04.01,06,Amazon,58
22346,2025.04.01,06,TSMintel,"2,743"
22347,2025.04.01,06,Google,"3,143"
22348,2025.04.01,06,Broadcom,0
22349,2025.04.01,06,Meta,"37,878"
22350,2025.04.01,06,SaudiAramco,"12,023"
22351,2025.04.01,07,intel,89
22352,2025.04.01,07,tesla,215
22353,2025.04.01,07,samsung,"2,044"
22354,2025.04.01,07,apple,0
22355,2025.04.01,07,Microsoft,"5,802"
22356,2025.04.01,07,Amazon,297
22357,2025.04.01,07,TSMintel,561
22358,2025.04.01,07,Google,"9,166"
22359,2025.04.01,07,Broadcom,0
22360,2025.04.01,07,Meta,"202,524"
22361,2025.04.01,07,SaudiAramco,"46,643"
22362,2025.04.01,08,intel,59
22363,2025.04.01,08,tesla,254
22364,2025.04.01,08,samsung,"9,027"
22365,2025.04.01,08,apple,28
22366,2025.04.01,08,Microsoft,"41,213"
22367,2025.04.01,08,Amazon,"43,104"
22368,2025.04.01,08,TSMintel,"13,700"
22369,2025.04.01,08,Google,"46,514"
22370,2025.04.01,08,Broadcom,5
22371,2025.04.01,08,Meta,"885,259"
22372,2025.04.01,08,SaudiAramco,"202,007"
22373,2025.04.01,09,intel,144
22374,2025.04.01,09,tesla,864
22375,2025.04.01,09,samsung,"103,459"
22376,2025.04.01,09,apple,0
22377,2025.04.01,09,Microsoft,"65,638"
22378,2025.04.01,09,Amazon,"78,340"
22379,2025.04.01,09,TSMintel,"32,696"
22380,2025.04.01,09,Google,"86,590"
22381,2025.04.01,09,Broadcom,"2,073"
22382,2025.04.01,09,Meta,"2,415,323"
22383,2025.04.01,09,SaudiAramco,"763,516"
22384,2025.04.01,10,intel,"2,965"
22385,2025.04.01,10,tesla,417
22386,2025.04.01,10,samsung,"90,726"
22387,2025.04.01,10,apple,0
22388,2025.04.01,10,Microsoft,"120,989"
22389,2025.04.01,10,Amazon,"105,153"
22390,2025.04.01,10,TSMintel,"21,584"
22391,2025.04.01,10,Google,"104,282"
22392,2025.04.01,10,Broadcom,"28,572"
22393,2025.04.01,10,Meta,"4,071,878"
22394,2025.04.01,10,SaudiAramco,"1,212,087"
22395,2025.04.01,11,intel,"1,055"
22396,2025.04.01,11,tesla,692
22397,2025.04.01,11,samsung,"64,593"
22398,2025.04.01,11,Microsoft,"98,889"
22399,2025.04.01,11,Amazon,"82,121"
22400,2025.04.01,11,TSMintel,"13,346"
22401,2025.04.01,11,Google,"76,484"
22402,2025.04.01,11,Broadcom,"25,679"
22403,2025.04.01,11,Meta,"3,364,986"
22404,2025.04.01,11,SaudiAramco,"943,527"
22405,2025.04.01,12,intel,66
22406,2025.04.01,12,tesla,252
22407,2025.04.01,12,samsung,"36,713"
22408,2025.04.01,12,apple,0
22409,2025.04.01,12,Microsoft,"37,346"
22410,2025.04.01,12,Amazon,"96,087"
22411,2025.04.01,12,TSMintel,"12,583"
22412,2025.04.01,12,Google,"43,084"
22413,2025.04.01,12,Broadcom,"49,299"
22414,2025.04.01,12,Meta,"2,049,191"
22415,2025.04.01,12,SaudiAramco,"713,444"
22416,2025.04.01,13,intel,90
22417,2025.04.01,13,tesla,322
22418,2025.04.01,13,samsung,"35,920"
22419,2025.04.01,13,apple,0
22420,2025.04.01,13,Microsoft,"54,393"
22421,2025.04.01,13,Amazon,"80,958"
22422,2025.04.01,13,TSMintel,"11,385"
22423,2025.04.01,13,Google,"51,125"
22424,2025.04.01,13,Broadcom,"52,060"
22425,2025.04.01,13,Meta,"1,977,910"
22426,2025.04.01,13,SaudiAramco,"653,315"
22427,2025.04.01,14,intel,232
22428,2025.04.01,14,tesla,"8,946"
22429,2025.04.01,14,samsung,"82,344"
22430,2025.04.01,14,Microsoft,"113,136"
22431,2025.04.01,14,Amazon,"54,775"
22432,2025.04.01,14,TSMintel,"27,375"
22433,2025.04.01,14,Google,"99,157"
22434,2025.04.01,14,Broadcom,"91,256"
22435,2025.04.01,14,Meta,"2,406,724"
22436,2025.04.01,14,SaudiAramco,"618,842"
22437,2025.04.01,15,intel,253
22438,2025.04.01,15,tesla,485
22439,2025.04.01,15,samsung,"54,185"
22440,2025.04.01,15,apple,0
22441,2025.04.01,15,Microsoft,"67,885"
22442,2025.04.01,15,Amazon,"74,552"
22443,2025.04.01,15,TSMintel,"67,005"
22444,2025.04.01,15,Google,"92,002"
22445,2025.04.01,15,Broadcom,"49,155"
22446,2025.04.01,15,Meta,"1,927,224"
22447,2025.04.01,15,SaudiAramco,"534,296"
22448,2025.04.01,16,intel,153
22449,2025.04.01,16,tesla,531
22450,2025.04.01,16,samsung,"51,680"
22451,2025.04.01,16,apple,0
22452,2025.04.01,16,Microsoft,"80,576"
22453,2025.04.01,16,Amazon,"63,155"
