NO,date,hour,company,input
9410,2025.07.13,17,Meta,"457,480"
9411,2025.07.13,17,SaudiAramco,"45,382"
9412,2025.07.13,18,tesla,116
9413,2025.07.13,18,samsung,"2,420"
9414,2025.07.13,18,Microsoft,"24,701"
9415,2025.07.13,18,Amazon,"36,211"
9416,2025.07.13,18,TSMC,"28,383"
9417,2025.07.13,18,Google,"9,742"
9418,2025.07.13,18,Broadcom,"109,851"
9419,2025.07.13,18,Meta,"302,112"
9420,2025.07.13,18,SaudiAramco,"48,254"
9421,2025.07.13,19,tesla,291
9422,2025.07.13,19,samsung,"3,203"
9423,2025.07.13,19,Microsoft,"32,317"
9424,2025.07.13,19,Amazon,"23,792"
9425,2025.07.13,19,TSMC,"1,133"
9426,2025.07.13,19,Google,"7,860"
9427,2025.07.13,19,Broadcom,"80,030"
9428,2025.07.13,19,Meta,"253,484"
9429,2025.07.13,19,SaudiAramco,"77,952"
9430,2025.07.13,20,tesla,144
9431,2025.07.13,20,samsung,"1,913"
9432,2025.07.13,20,Microsoft,"26,571"
9433,2025.07.13,20,Amazon,"26,027"
9434,2025.07.13,20,TSMC,"3,844"
9435,2025.07.13,20,Google,"10,470"
9436,2025.07.13,20,Broadcom,"31,955"
9437,2025.07.13,20,Meta,"192,013"
9438,2025.07.13,20,SaudiAramco,"59,020"
9439,2025.07.13,21,tesla,341
9440,2025.07.13,21,samsung,"1,319"
9441,2025.07.13,21,Microsoft,"11,283"
9442,2025.07.13,21,Amazon,42
9443,2025.07.13,21,TSMC,532
9444,2025.07.13,21,Google,"5,819"
9445,2025.07.13,21,Broadcom,0
9446,2025.07.13,21,Meta,"117,635"
9447,2025.07.13,21,SaudiAramco,"17,155"
9448,2025.07.13,22,tesla,11
9449,2025.07.13,22,samsung,890
9450,2025.07.13,22,Microsoft,"6,682"
9451,2025.07.13,22,Amazon,18
9452,2025.07.13,22,TSMC,503
9453,2025.07.13,22,Google,"5,287"
9454,2025.07.13,22,Broadcom,0
9455,2025.07.13,22,Meta,"75,165"
9456,2025.07.13,22,SaudiAramco,"15,364"
9457,2025.07.13,23,tesla,36
9458,2025.07.13,23,samsung,798
9459,2025.07.13,23,Microsoft,"3,001"
9460,2025.07.13,23,Amazon,19
9461,2025.07.13,23,TSMC,529
9462,2025.07.13,23,Google,"2,813"
9463,2025.07.13,23,Broadcom,0
9464,2025.07.13,23,Meta,"60,049"
9465,2025.07.13,23,SaudiAramco,"10,305"
9466,2025.07.14,00,tesla,43
9467,2025.07.14,00,samsung,560
9468,2025.07.14,00,Microsoft,"2,642"
9469,2025.07.14,00,Amazon,11
9470,2025.07.14,00,TSMC,480
9471,2025.07.14,00,Google,"2,405"
9472,2025.07.14,00,Broadcom,0
9473,2025.07.14,00,Meta,"46,872"
9474,2025.07.14,00,SaudiAramco,"9,853"
9475,2025.07.14,01,tesla,25
9476,2025.07.14,01,samsung,423
9477,2025.07.14,01,Microsoft,"2,188"
9478,2025.07.14,01,Amazon,8
9479,2025.07.14,01,TSMC,282
9480,2025.07.14,01,Google,"1,654"
9481,2025.07.14,01,Broadcom,0
9482,2025.07.14,01,Meta,"31,537"
9483,2025.07.14,01,SaudiAramco,"7,629"
9484,2025.07.14,02,tesla,20
9485,2025.07.14,02,samsung,291
9486,2025.07.14,02,Microsoft,"2,316"
9487,2025.07.14,02,Amazon,14
9488,2025.07.14,02,TSMC,247
9489,2025.07.14,02,Google,"1,155"
9490,2025.07.14,02,Broadcom,0
9491,2025.07.14,02,Meta,"21,061"
9492,2025.07.14,02,SaudiAramco,"5,386"
9493,2025.07.14,03,tesla,43
9494,2025.07.14,03,samsung,155
9495,2025.07.14,03,Microsoft,"2,041"
9496,2025.07.14,03,Amazon,2
9497,2025.07.14,03,TSMC,204
9498,2025.07.14,03,Google,834
9499,2025.07.14,03,Broadcom,0
9500,2025.07.14,03,Meta,"31,446"
9501,2025.07.14,03,SaudiAramco,"5,247"
9502,2025.07.14,04,tesla,0
9503,2025.07.14,04,samsung,119
9504,2025.07.14,04,Microsoft,"1,993"
9505,2025.07.14,04,Amazon,14
9506,2025.07.14,04,TSMC,174
9507,2025.07.14,04,Google,743
9508,2025.07.14,04,Broadcom,0
9509,2025.07.14,04,Meta,"20,512"
9510,2025.07.14,04,SaudiAramco,"4,409"
9511,2025.07.14,05,tesla,14
9512,2025.07.14,05,samsung,139
9513,2025.07.14,05,Microsoft,"1,821"
9514,2025.07.14,05,Amazon,15
9515,2025.07.14,05,TSMC,202
9516,2025.07.14,05,Google,"1,145"
9517,2025.07.14,05,Broadcom,0
9518,2025.07.14,05,Meta,"22,804"
9519,2025.07.14,05,SaudiAramco,"5,936"
9520,2025.07.14,06,tesla,540
9521,2025.07.14,06,samsung,795
9522,2025.07.14,06,Microsoft,"4,777"
9523,2025.07.14,06,Amazon,30
9524,2025.07.14,06,TSMC,571
9525,2025.07.14,06,Google,"6,285"
9526,2025.07.14,06,Broadcom,0
9527,2025.07.14,06,Meta,"41,921"
9528,2025.07.14,06,SaudiAramco,"11,355"
9529,2025.07.14,07,tesla,115
9530,2025.07.14,07,samsung,"1,414"
9531,2025.07.14,07,Microsoft,"13,503"
9532,2025.07.14,07,Amazon,113
9533,2025.07.14,07,TSMC,608
9534,2025.07.14,07,Google,"7,470"
9535,2025.07.14,07,Broadcom,0
9536,2025.07.14,07,Meta,"174,663"
9537,2025.07.14,07,SaudiAramco,"40,987"
9538,2025.07.14,08,tesla,322
9539,2025.07.14,08,samsung,"5,498"
9540,2025.07.14,08,apple,28
9541,2025.07.14,08,Microsoft,"73,840"
9542,2025.07.14,08,Amazon,"62,612"
9543,2025.07.14,08,TSMC,"9,415"
9544,2025.07.14,08,Google,"57,248"
9545,2025.07.14,08,Broadcom,11
9546,2025.07.14,08,Meta,"676,621"
9547,2025.07.14,08,SaudiAramco,"146,525"
9548,2025.07.14,09,tesla,459
9549,2025.07.14,09,samsung,"32,360"
9550,2025.07.14,09,Microsoft,"160,643"
9551,2025.07.14,09,Amazon,"106,114"
9552,2025.07.14,09,TSMC,"37,144"
9553,2025.07.14,09,Google,"98,241"
9554,2025.07.14,09,Broadcom,"2,282"
9555,2025.07.14,09,Meta,"2,146,933"
9556,2025.07.14,09,SaudiAramco,"763,126"
9557,2025.07.14,10,tesla,408
9558,2025.07.14,10,samsung,"100,890"
9559,2025.07.14,10,Microsoft,"248,601"
9560,2025.07.14,10,Amazon,"78,362"
9561,2025.07.14,10,TSMC,"36,163"
9562,2025.07.14,10,Google,"96,956"
9563,2025.07.14,10,Broadcom,"11,516"
9564,2025.07.14,10,Meta,"3,239,556"
9565,2025.07.14,10,SaudiAramco,"1,114,916"
9566,2025.07.14,11,tesla,480
9567,2025.07.14,11,samsung,"66,338"
9568,2025.07.14,11,Microsoft,"201,613"
9569,2025.07.14,11,Amazon,"84,292"
9570,2025.07.14,11,TSMC,"17,620"
9571,2025.07.14,11,Google,"67,105"
9572,2025.07.14,11,Broadcom,"56,695"
9573,2025.07.14,11,Meta,"3,102,207"
9574,2025.07.14,11,SaudiAramco,"873,608"
9575,2025.07.14,12,tesla,211
9576,2025.07.14,12,samsung,"24,633"
9577,2025.07.14,12,Microsoft,"127,425"
9578,2025.07.14,12,Amazon,"63,304"
9579,2025.07.14,12,TSMC,"8,580"
9580,2025.07.14,12,Google,"46,522"
9581,2025.07.14,12,Broadcom,"88,944"
9582,2025.07.14,12,Meta,"1,730,097"
9583,2025.07.14,12,SaudiAramco,"399,412"
9584,2025.07.14,13,tesla,127
9585,2025.07.14,13,samsung,"32,839"
9586,2025.07.14,13,Microsoft,"116,465"
9587,2025.07.14,13,Amazon,"6,723"
9588,2025.07.14,13,TSMC,"20,671"
9589,2025.07.14,13,Google,"94,778"
9590,2025.07.14,13,Broadcom,"36,343"
9591,2025.07.14,13,Meta,"1,424,580"
9592,2025.07.14,13,SaudiAramco,"443,315"
9593,2025.07.14,14,tesla,403
9594,2025.07.14,14,samsung,"41,513"
9595,2025.07.14,14,Microsoft,"248,829"
9596,2025.07.14,14,Amazon,"29,297"
9597,2025.07.14,14,TSMC,"18,466"
9598,2025.07.14,14,Google,"124,636"
9599,2025.07.14,14,Broadcom,"70,738"
9600,2025.07.14,14,Meta,"2,070,399"
9601,2025.07.14,14,SaudiAramco,"871,899"
9602,2025.07.14,15,tesla,248
9603,2025.07.14,15,samsung,"41,609"
9604,2025.07.14,15,Microsoft,"160,425"
9605,2025.07.14,15,Amazon,"14,715"
9606,2025.07.14,15,TSMC,"21,895"
9607,2025.07.14,15,Google,"62,653"
9608,2025.07.14,15,Broadcom,"44,592"
9609,2025.07.14,15,Meta,"1,845,590"
9610,2025.07.14,15,SaudiAramco,"543,249"
9611,2025.07.14,16,tesla,433
9612,2025.07.14,16,samsung,"31,348"
9613,2025.07.14,16,Microsoft,"160,884"
9614,2025.07.14,16,Amazon,"26,246"
9615,2025.07.14,16,TSMC,"23,466"
9616,2025.07.14,16,Google,"105,260"
9617,2025.07.14,16,Broadcom,"46,133"
9618,2025.07.14,16,Meta,"1,599,993"
9619,2025.07.14,16,SaudiAramco,"495,618"
9620,2025.07.14,17,tesla,"1,735"
9621,2025.07.14,17,samsung,"11,842"
9622,2025.07.14,17,Microsoft,"106,275"
9623,2025.07.14,17,Amazon,"63,877"
9624,2025.07.14,17,TSMC,"10,091"
9625,2025.07.14,17,Google,"60,524"
9626,2025.07.14,17,Broadcom,"44,365"
9627,2025.07.14,17,Meta,"1,611,146"
9628,2025.07.14,17,SaudiAramco,"500,656"
9629,2025.07.14,18,tesla,240
9630,2025.07.14,18,samsung,"9,777"
9631,2025.07.14,18,Microsoft,"76,922"
9632,2025.07.14,18,Amazon,"20,173"
9633,2025.07.14,18,TSMC,"34,872"
9634,2025.07.14,18,Google,"28,792"
9635,2025.07.14,18,Broadcom,"25,544"
9636,2025.07.14,18,Meta,"953,591"
9637,2025.07.14,18,SaudiAramco,"239,064"
9638,2025.07.14,19,tesla,307
9639,2025.07.14,19,samsung,"10,067"
9640,2025.07.14,19,Microsoft,"46,282"
9641,2025.07.14,19,Amazon,"3,265"
9642,2025.07.14,19,TSMC,"7,577"
9643,2025.07.14,19,Google,"16,126"
9644,2025.07.14,19,Broadcom,31
9645,2025.07.14,19,Meta,"658,341"
9646,2025.07.14,19,SaudiAramco,"103,793"
9647,2025.07.14,20,tesla,73
9648,2025.07.14,20,samsung,"2,110"
9649,2025.07.14,20,Microsoft,"48,220"
9650,2025.07.14,20,Amazon,49
9651,2025.07.14,20,TSMC,"32,229"
9652,2025.07.14,20,Google,"21,518"
9653,2025.07.14,20,Broadcom,0
9654,2025.07.14,20,Meta,"274,456"
9655,2025.07.14,20,SaudiAramco,"41,383"
9656,2025.07.14,21,tesla,267
9657,2025.07.14,21,samsung,"1,243"
9658,2025.07.14,21,Microsoft,"8,915"
9659,2025.07.14,21,Amazon,27
9660,2025.07.14,21,TSMC,"1,917"
9661,2025.07.14,21,Google,"8,778"
9662,2025.07.14,21,Broadcom,0
9663,2025.07.14,21,Meta,"121,980"
9664,2025.07.14,21,SaudiAramco,"23,839"
9665,2025.07.14,22,tesla,65
9666,2025.07.14,22,samsung,799
9667,2025.07.14,22,Microsoft,"4,745"
9668,2025.07.14,22,Amazon,166
9669,2025.07.14,22,TSMC,"1,104"
9670,2025.07.14,22,Google,"9,373"
9671,2025.07.14,22,Broadcom,0
9672,2025.07.14,22,Meta,"109,287"
9673,2025.07.14,22,SaudiAramco,"19,544"
9674,2025.07.14,23,tesla,42
9675,2025.07.14,23,samsung,644
9676,2025.07.14,23,Microsoft,"2,570"
9677,2025.07.14,23,Amazon,21
9678,2025.07.14,23,TSMC,686
9679,2025.07.14,23,Google,"5,373"
9680,2025.07.14,23,Broadcom,0
9681,2025.07.14,23,Meta,"65,171"
9682,2025.07.14,23,SaudiAramco,"12,327"
9683,2025.07.15,00,tesla,94
9684,2025.07.15,00,samsung,585
9685,2025.07.15,00,Microsoft,"1,274"
9686,2025.07.15,00,Amazon,3
9687,2025.07.15,00,TSMC,460
9688,2025.07.15,00,Google,"4,929"
9689,2025.07.15,00,Broadcom,0
9690,2025.07.15,00,Meta,"56,263"
9691,2025.07.15,00,SaudiAramco,"10,230"
9692,2025.07.15,01,tesla,21
9693,2025.07.15,01,samsung,375
9694,2025.07.15,01,Microsoft,"1,002"
9695,2025.07.15,01,Amazon,0
9696,2025.07.15,01,TSMC,265
9697,2025.07.15,01,Google,"2,472"
9698,2025.07.15,01,Broadcom,0
9699,2025.07.15,01,Meta,"29,325"
9700,2025.07.15,01,SaudiAramco,"6,663"
9701,2025.07.15,02,tesla,27
9702,2025.07.15,02,samsung,455
9703,2025.07.15,02,Microsoft,"1,990"
9704,2025.07.15,02,Amazon,12
9705,2025.07.15,02,TSMC,193
9706,2025.07.15,02,Google,"1,529"
9707,2025.07.15,02,Broadcom,0
9708,2025.07.15,02,Meta,"25,265"
9709,2025.07.15,02,SaudiAramco,"5,392"
9710,2025.07.15,03,tesla,7
9711,2025.07.15,03,samsung,182
9712,2025.07.15,03,Microsoft,467
9713,2025.07.15,03,Amazon,6
9714,2025.07.15,03,TSMC,193
9715,2025.07.15,03,Google,"1,200"
9716,2025.07.15,03,Broadcom,0
9717,2025.07.15,03,Meta,"19,728"
9718,2025.07.15,03,SaudiAramco,"5,287"
9719,2025.07.15,04,tesla,23
9720,2025.07.15,04,samsung,165
9721,2025.07.15,04,Microsoft,571
9722,2025.07.15,04,Amazon,15
9723,2025.07.15,04,TSMC,164
9724,2025.07.15,04,Google,"1,111"
9725,2025.07.15,04,Broadcom,0
9726,2025.07.15,04,Meta,"21,834"
9727,2025.07.15,04,SaudiAramco,"4,352"
9728,2025.07.15,05,tesla,26
9729,2025.07.15,05,samsung,146
9730,2025.07.15,05,Microsoft,800
9731,2025.07.15,05,Amazon,33
9732,2025.07.15,05,TSMC,227
9733,2025.07.15,05,Google,"1,445"
9734,2025.07.15,05,Broadcom,0
9735,2025.07.15,05,Meta,"24,930"
9736,2025.07.15,05,SaudiAramco,"4,863"
9737,2025.07.15,06,tesla,412
9738,2025.07.15,06,samsung,439
9739,2025.07.15,06,Microsoft,"2,524"
9740,2025.07.15,06,Amazon,40
9741,2025.07.15,06,TSMC,663
9742,2025.07.15,06,Google,"2,807"
9743,2025.07.15,06,Broadcom,0
9744,2025.07.15,06,Meta,"55,410"
9745,2025.07.15,06,SaudiAramco,"9,931"
9746,2025.07.15,07,tesla,178
9747,2025.07.15,07,samsung,847
9748,2025.07.15,07,Microsoft,"8,241"
9749,2025.07.15,07,Amazon,188
9750,2025.07.15,07,TSMC,753
9751,2025.07.15,07,Google,"5,926"
9752,2025.07.15,07,Broadcom,0
9753,2025.07.15,07,Meta,"178,296"
9754,2025.07.15,07,SaudiAramco,"37,274"
9755,2025.07.15,08,tesla,189
9756,2025.07.15,08,samsung,"4,871"
9757,2025.07.15,08,apple,28
9758,2025.07.15,08,Microsoft,"52,199"
9759,2025.07.15,08,Amazon,"57,746"
9760,2025.07.15,08,TSMC,"7,804"
9761,2025.07.15,08,Google,"42,282"
9762,2025.07.15,08,Broadcom,7
9763,2025.07.15,08,Meta,"638,615"
9764,2025.07.15,08,SaudiAramco,"136,260"
9765,2025.07.15,09,tesla,363
9766,2025.07.15,09,samsung,"51,148"
9767,2025.07.15,09,Microsoft,"110,410"
9768,2025.07.15,09,Amazon,"102,596"
9769,2025.07.15,09,TSMC,"22,107"
9770,2025.07.15,09,Google,"123,766"
9771,2025.07.15,09,Broadcom,"8,747"
9772,2025.07.15,09,Meta,"2,322,954"
9773,2025.07.15,09,SaudiAramco,"715,280"
9774,2025.07.15,10,tesla,542
9775,2025.07.15,10,samsung,"90,518"
9776,2025.07.15,10,Microsoft,"134,098"
9777,2025.07.15,10,Amazon,"82,489"
9778,2025.07.15,10,TSMC,"36,140"
9779,2025.07.15,10,Google,"132,868"
9780,2025.07.15,10,Broadcom,"8,087"
9781,2025.07.15,10,Meta,"3,209,950"
9782,2025.07.15,10,SaudiAramco,"1,181,883"
9783,2025.07.15,11,tesla,555
9784,2025.07.15,11,samsung,"50,117"
9785,2025.07.15,11,Microsoft,"105,878"
9786,2025.07.15,11,Amazon,"74,316"
9787,2025.07.15,11,TSMC,"25,795"
9788,2025.07.15,11,Google,"85,067"
9789,2025.07.15,11,Broadcom,"42,894"
9790,2025.07.15,11,Meta,"2,721,287"
9791,2025.07.15,11,SaudiAramco,"902,058"
9792,2025.07.15,12,tesla,238
9793,2025.07.15,12,samsung,"20,496"
9794,2025.07.15,12,Microsoft,"40,994"
9795,2025.07.15,12,Amazon,"11,001"
9796,2025.07.15,12,TSMC,"15,701"
9797,2025.07.15,12,Google,"59,189"
9798,2025.07.15,12,Broadcom,"60,502"
9799,2025.07.15,12,Meta,"1,497,077"
9800,2025.07.15,12,SaudiAramco,"537,895"
9801,2025.07.15,13,tesla,318
9802,2025.07.15,13,samsung,"50,841"
9803,2025.07.15,13,Microsoft,"55,488"
9804,2025.07.15,13,Amazon,"20,332"
9805,2025.07.15,13,TSMC,"15,230"
9806,2025.07.15,13,Google,"59,181"
9807,2025.07.15,13,Broadcom,"47,277"
9808,2025.07.15,13,Meta,"1,643,530"
9809,2025.07.15,13,SaudiAramco,"566,965"
9810,2025.07.15,14,tesla,451
9811,2025.07.15,14,samsung,"77,894"
9812,2025.07.15,14,Microsoft,"245,229"
9813,2025.07.15,14,Amazon,"35,440"
9814,2025.07.15,14,TSMC,"12,365"
9815,2025.07.15,14,Google,"59,338"
9816,2025.07.15,14,Broadcom,"45,663"
9817,2025.07.15,14,Meta,"2,350,471"
9818,2025.07.15,14,SaudiAramco,"756,412"
9819,2025.07.15,15,tesla,535
9820,2025.07.15,15,samsung,"78,770"
9821,2025.07.15,15,Microsoft,"74,467"
9822,2025.07.15,15,Amazon,"53,303"
9823,2025.07.15,15,TSMC,"31,416"
9824,2025.07.15,15,Google,"94,111"
9825,2025.07.15,15,Broadcom,"71,869"
9826,2025.07.15,15,Meta,"2,205,860"
9827,2025.07.15,15,SaudiAramco,"588,719"
9828,2025.07.15,16,tesla,422
9829,2025.07.15,16,samsung,"41,316"
9830,2025.07.15,16,Microsoft,"68,219"
9831,2025.07.15,16,Amazon,"28,242"
9832,2025.07.15,16,TSMC,"14,215"
9833,2025.07.15,16,Google,"100,881"
9834,2025.07.15,16,Broadcom,"56,718"
9835,2025.07.15,16,Meta,"2,136,154"
9836,2025.07.15,16,SaudiAramco,"575,675"
9837,2025.07.15,17,tesla,402
9838,2025.07.15,17,samsung,"34,064"
9839,2025.07.15,17,Microsoft,"60,824"
9840,2025.07.15,17,Amazon,"82,513"
9841,2025.07.15,17,TSMC,"8,711"
9842,2025.07.15,17,Google,"50,936"
9843,2025.07.15,17,Broadcom,"52,654"
9844,2025.07.15,17,Meta,"2,095,858"
9845,2025.07.15,17,SaudiAramco,"500,545"
9846,2025.07.15,18,tesla,183
9847,2025.07.15,18,samsung,"12,513"
9848,2025.07.15,18,Microsoft,"41,284"
9849,2025.07.15,18,Amazon,"57,150"
9850,2025.07.15,18,TSMC,"7,668"
9851,2025.07.15,18,Google,"22,348"
9852,2025.07.15,18,Broadcom,"80,776"
9853,2025.07.15,18,Meta,"1,576,214"
9854,2025.07.15,18,SaudiAramco,"368,418"
9855,2025.07.15,19,tesla,398
9856,2025.07.15,19,samsung,"7,295"
9857,2025.07.15,19,Microsoft,"29,001"
9858,2025.07.15,19,Amazon,"86,408"
9859,2025.07.15,19,TSMC,"47,420"
9860,2025.07.15,19,Google,"15,735"
9861,2025.07.15,19,Broadcom,"36,157"
9862,2025.07.15,19,Meta,"685,608"
9863,2025.07.15,19,SaudiAramco,"168,261"
9864,2025.07.15,20,tesla,153
9865,2025.07.15,20,samsung,"1,858"
9866,2025.07.15,20,Microsoft,"10,921"
9867,2025.07.15,20,Amazon,"3,307"
9868,2025.07.15,20,TSMC,"3,536"
9869,2025.07.15,20,Google,"15,116"
9870,2025.07.15,20,Broadcom,"19,115"
9871,2025.07.15,20,Meta,"338,653"
9872,2025.07.15,20,SaudiAramco,"79,952"
9873,2025.07.15,21,tesla,262
9874,2025.07.15,21,samsung,"1,096"
9875,2025.07.15,21,Microsoft,"3,456"
9876,2025.07.15,21,Amazon,28
9877,2025.07.15,21,TSMC,"1,410"
9878,2025.07.15,21,Google,"8,721"
9879,2025.07.15,21,Broadcom,0
9880,2025.07.15,21,Meta,"132,074"
9881,2025.07.15,21,SaudiAramco,"31,518"
9882,2025.07.15,22,tesla,125
9883,2025.07.15,22,samsung,769
9884,2025.07.15,22,Microsoft,"4,361"
9885,2025.07.15,22,Amazon,26
9886,2025.07.15,22,TSMC,"1,060"
9887,2025.07.15,22,Google,"8,055"
9888,2025.07.15,22,Broadcom,0
9889,2025.07.15,22,Meta,"98,872"
9890,2025.07.15,22,SaudiAramco,"20,606"
9891,2025.07.15,23,tesla,27
9892,2025.07.15,23,samsung,637
9893,2025.07.15,23,Microsoft,"1,792"
9894,2025.07.15,23,Amazon,36
9895,2025.07.15,23,TSMC,522
9896,2025.07.15,23,Google,"5,447"
9897,2025.07.15,23,Broadcom,0
9898,2025.07.15,23,Meta,"66,344"
9899,2025.07.15,23,SaudiAramco,"13,262"
9900,2025.07.16,00,tesla,77
9901,2025.07.16,00,samsung,445
9902,2025.07.16,00,Microsoft,"1,100"
9903,2025.07.16,00,Amazon,3
9904,2025.07.16,00,TSMC,399
9905,2025.07.16,00,Google,"4,265"
9906,2025.07.16,00,Broadcom,0
9907,2025.07.16,00,Meta,"44,315"
9908,2025.07.16,00,SaudiAramco,"10,307"
9909,2025.07.16,01,tesla,43
9910,2025.07.16,01,samsung,267
9911,2025.07.16,01,Microsoft,744
9912,2025.07.16,01,Amazon,5
9913,2025.07.16,01,TSMC,256
9914,2025.07.16,01,Google,"2,096"
9915,2025.07.16,01,Broadcom,0
9916,2025.07.16,01,Meta,"28,056"
9917,2025.07.16,01,SaudiAramco,"6,470"
9918,2025.07.16,02,tesla,18
9919,2025.07.16,02,samsung,356
9920,2025.07.16,02,Microsoft,757
9921,2025.07.16,02,Amazon,17
9922,2025.07.16,02,TSMC,201
9923,2025.07.16,02,Google,"1,413"
9924,2025.07.16,02,Broadcom,0
9925,2025.07.16,02,Meta,"23,476"
9926,2025.07.16,02,SaudiAramco,"5,327"
9927,2025.07.16,03,tesla,28
9928,2025.07.16,03,samsung,221
9929,2025.07.16,03,Microsoft,841
9930,2025.07.16,03,Amazon,1
9931,2025.07.16,03,TSMC,205
9932,2025.07.16,03,Google,"1,288"
9933,2025.07.16,03,Broadcom,0
9934,2025.07.16,03,Meta,"19,817"
9935,2025.07.16,03,SaudiAramco,"4,593"
9936,2025.07.16,04,tesla,16
9937,2025.07.16,04,samsung,219
9938,2025.07.16,04,Microsoft,622
9939,2025.07.16,04,Amazon,21
9940,2025.07.16,04,TSMC,216
9941,2025.07.16,04,Google,"1,187"
9942,2025.07.16,04,Broadcom,0
9943,2025.07.16,04,Meta,"19,704"
9944,2025.07.16,04,SaudiAramco,"4,289"
9945,2025.07.16,05,tesla,31
9946,2025.07.16,05,samsung,181
9947,2025.07.16,05,Microsoft,"1,100"
9948,2025.07.16,05,Amazon,10
9949,2025.07.16,05,TSMC,243
9950,2025.07.16,05,Google,"1,533"
9951,2025.07.16,05,Broadcom,0
9952,2025.07.16,05,Meta,"25,617"
9953,2025.07.16,05,SaudiAramco,"5,206"
9954,2025.07.16,06,tesla,567
9955,2025.07.16,06,samsung,663
9956,2025.07.16,06,Microsoft,"1,696"
9957,2025.07.16,06,Amazon,32
9958,2025.07.16,06,TSMC,632
9959,2025.07.16,06,Google,"2,528"
9960,2025.07.16,06,Broadcom,0
9961,2025.07.16,06,Meta,"42,016"
9962,2025.07.16,06,SaudiAramco,"13,063"
9963,2025.07.16,07,tesla,364
9964,2025.07.16,07,samsung,"1,073"
9965,2025.07.16,07,Microsoft,"7,844"
9966,2025.07.16,07,Amazon,146
9967,2025.07.16,07,TSMC,770
9968,2025.07.16,07,Google,"7,085"
9969,2025.07.16,07,Broadcom,0
9970,2025.07.16,07,Meta,"186,672"
9971,2025.07.16,07,SaudiAramco,"37,034"
9972,2025.07.16,08,tesla,323
9973,2025.07.16,08,samsung,"5,977"
9974,2025.07.16,08,apple,28
9975,2025.07.16,08,Microsoft,"28,963"
9976,2025.07.16,08,Amazon,"43,188"
9977,2025.07.16,08,TSMC,"9,684"
9978,2025.07.16,08,Google,"40,029"
9979,2025.07.16,08,Broadcom,17
9980,2025.07.16,08,Meta,"600,623"
9981,2025.07.16,08,SaudiAramco,"145,339"
9982,2025.07.16,09,tesla,482
9983,2025.07.16,09,samsung,"68,805"
9984,2025.07.16,09,Microsoft,"74,661"
9985,2025.07.16,09,Amazon,"107,555"
9986,2025.07.16,09,TSMC,"21,792"
9987,2025.07.16,09,Google,"87,090"
9988,2025.07.16,09,Broadcom,2
9989,2025.07.16,09,Meta,"2,022,607"
9990,2025.07.16,09,SaudiAramco,"673,442"
9991,2025.07.16,10,tesla,386
9992,2025.07.16,10,samsung,"97,847"
9993,2025.07.16,10,Microsoft,"112,958"
9994,2025.07.16,10,Amazon,"75,767"
9995,2025.07.16,10,TSMC,"19,731"
9996,2025.07.16,10,Google,"113,208"
9997,2025.07.16,10,Broadcom,"6,516"
9998,2025.07.16,10,Meta,"3,011,297"
9999,2025.07.16,10,SaudiAramco,"1,186,619"
10000,2025.07.16,11,tesla,602
10001,2025.07.16,11,samsung,"49,689"
10002,2025.07.16,11,Microsoft,"106,318"
10003,2025.07.16,11,Amazon,"54,985"
10004,2025.07.16,11,TSMC,"18,274"
10005,2025.07.16,11,Google,"67,188"
10006,2025.07.16,11,Broadcom,"66,999"
10007,2025.07.16,11,Meta,"2,759,870"
10008,2025.07.16,11,SaudiAramco,"1,078,029"
10009,2025.07.16,12,tesla,221
10010,2025.07.16,12,samsung,"30,008"
10011,2025.07.16,12,Microsoft,"48,741"
10012,2025.07.16,12,Amazon,"67,655"
10013,2025.07.16,12,TSMC,"16,318"
10014,2025.07.16,12,Google,"34,936"
10015,2025.07.16,12,Broadcom,"92,456"
10016,2025.07.16,12,Meta,"1,692,362"
10017,2025.07.16,12,SaudiAramco,"661,885"
10018,2025.07.16,13,tesla,231
10019,2025.07.16,13,samsung,"48,281"
10020,2025.07.16,13,Microsoft,"35,738"
10021,2025.07.16,13,Amazon,"30,931"
10022,2025.07.16,13,TSMC,"10,718"
10023,2025.07.16,13,Google,"67,103"
10024,2025.07.16,13,Broadcom,"5,767"
10025,2025.07.16,13,Meta,"1,718,512"
10026,2025.07.16,13,SaudiAramco,"738,979"
10027,2025.07.16,14,tesla,281
10028,2025.07.16,14,samsung,"74,532"
10029,2025.07.16,14,Microsoft,"71,503"
10030,2025.07.16,14,Amazon,"53,330"
10031,2025.07.16,14,TSMC,"11,705"
10032,2025.07.16,14,Google,"73,658"
10033,2025.07.16,14,Broadcom,"69,097"
10034,2025.07.16,14,Meta,"1,927,394"
10035,2025.07.16,14,SaudiAramco,"683,454"
10036,2025.07.16,15,tesla,466
10037,2025.07.16,15,samsung,"62,356"
10038,2025.07.16,15,Microsoft,"63,517"
10039,2025.07.16,15,Amazon,"75,250"
10040,2025.07.16,15,TSMC,"21,246"
10041,2025.07.16,15,Google,"96,679"
10042,2025.07.16,15,Broadcom,"77,065"
10043,2025.07.16,15,Meta,"2,129,184"
10044,2025.07.16,15,SaudiAramco,"502,191"
10045,2025.07.16,16,tesla,314
10046,2025.07.16,16,samsung,"63,652"
10047,2025.07.16,16,Microsoft,"47,648"
10048,2025.07.16,16,Amazon,"61,139"
10049,2025.07.16,16,TSMC,"9,590"
10050,2025.07.16,16,Google,"77,209"
10051,2025.07.16,16,Broadcom,"56,152"
